NavVal,NavDate
453.1,01/17/2007 00:00:00
454.79,01/18/2007 00:00:00
458.18,01/19/2007 00:00:00
456.29,01/22/2007 00:00:00
454.39,01/23/2007 00:00:00
458.64,01/24/2007 00:00:00
455.96,01/25/2007 00:00:00
456.22,01/26/2007 00:00:00
457.82,01/29/2007 00:00:00
459.19,01/30/2007 00:00:00
460.94,01/31/2007 00:00:00
466.46,02/01/2007 00:00:00
468.82,02/02/2007 00:00:00
467.77,02/05/2007 00:00:00
467.42,02/06/2007 00:00:00
467.5,02/07/2007 00:00:00
466.53,02/08/2007 00:00:00
465.07,02/09/2007 00:00:00
464.15,02/12/2007 00:00:00
467,02/13/2007 00:00:00
467.77,02/14/2007 00:00:00
471.25,02/15/2007 00:00:00
471.08,02/16/2007 00:00:00
471.7,02/19/2007 00:00:00
471.6,02/20/2007 00:00:00
470.67,02/21/2007 00:00:00
472.54,02/22/2007 00:00:00
470.57,02/23/2007 00:00:00
471.6,02/26/2007 00:00:00
453.77,02/27/2007 00:00:00
454.62,02/28/2007 00:00:00
450.91,03/01/2007 00:00:00
449.57,03/02/2007 00:00:00
441.76,03/05/2007 00:00:00
447.06,03/06/2007 00:00:00
447.75,03/07/2007 00:00:00
453.43,03/08/2007 00:00:00
455.2,03/09/2007 00:00:00
453.66,03/12/2007 00:00:00
446.75,03/13/2007 00:00:00
441.38,03/14/2007 00:00:00
445.22,03/15/2007 00:00:00
444.43,03/16/2007 00:00:00
449.97,03/19/2007 00:00:00
454.41,03/20/2007 00:00:00
460.23,03/21/2007 00:00:00
462.17,03/22/2007 00:00:00
464.01,03/23/2007 00:00:00
459.68,03/26/2007 00:00:00
457.86,03/27/2007 00:00:00
452.99,03/28/2007 00:00:00
456.44,03/29/2007 00:00:00
458.41,03/30/2007 00:00:00
459.15,04/02/2007 00:00:00
464.57,04/03/2007 00:00:00
467.77,04/04/2007 00:00:00
468.06,04/09/2007 00:00:00
468.03,04/10/2007 00:00:00
464.85,04/11/2007 00:00:00
463.75,04/12/2007 00:00:00
464.99,04/13/2007 00:00:00
469.1,04/16/2007 00:00:00
468.52,04/17/2007 00:00:00
469.05,04/18/2007 00:00:00
464.4,04/19/2007 00:00:00
467.06,04/20/2007 00:00:00
468.63,04/23/2007 00:00:00
463.85,04/24/2007 00:00:00
470.21,04/25/2007 00:00:00
470.69,04/26/2007 00:00:00
468.94,04/27/2007 00:00:00
467.92,04/30/2007 00:00:00
471.01,05/02/2007 00:00:00
471.65,05/03/2007 00:00:00
474.29,05/04/2007 00:00:00
472.05,05/07/2007 00:00:00
472.67,05/08/2007 00:00:00
476.55,05/09/2007 00:00:00
475.24,05/10/2007 00:00:00
477.03,05/11/2007 00:00:00
475.36,05/14/2007 00:00:00
473.18,05/15/2007 00:00:00
478.95,05/17/2007 00:00:00
481.74,05/18/2007 00:00:00
481.61,05/21/2007 00:00:00
483.34,05/22/2007 00:00:00
483.27,05/23/2007 00:00:00
481.06,05/24/2007 00:00:00
482.19,05/28/2007 00:00:00
483.48,05/29/2007 00:00:00
484.85,05/30/2007 00:00:00
491.87,05/31/2007 00:00:00
495.2,06/01/2007 00:00:00
493.16,06/04/2007 00:00:00
489.36,06/05/2007 00:00:00
483.42,06/06/2007 00:00:00
478.62,06/07/2007 00:00:00
482.72,06/08/2007 00:00:00
483.78,06/11/2007 00:00:00
482.44,06/12/2007 00:00:00
485.05,06/13/2007 00:00:00
489.8,06/14/2007 00:00:00
494.58,06/15/2007 00:00:00
489.98,06/18/2007 00:00:00
489.16,06/19/2007 00:00:00
489.06,06/20/2007 00:00:00
489.42,06/21/2007 00:00:00
488.63,06/22/2007 00:00:00
487.12,06/25/2007 00:00:00
485.9,06/26/2007 00:00:00
485.64,06/27/2007 00:00:00
487.91,06/28/2007 00:00:00
489.53,06/29/2007 00:00:00
485.89,07/02/2007 00:00:00
488.48,07/03/2007 00:00:00
488.16,07/04/2007 00:00:00
492.02,07/05/2007 00:00:00
494.73,07/06/2007 00:00:00
495.81,07/09/2007 00:00:00
490.52,07/10/2007 00:00:00
486.86,07/11/2007 00:00:00
490.11,07/12/2007 00:00:00
492.43,07/13/2007 00:00:00
492.96,07/16/2007 00:00:00
489.85,07/17/2007 00:00:00
484.75,07/18/2007 00:00:00
489.72,07/19/2007 00:00:00
484.95,07/20/2007 00:00:00
485.49,07/23/2007 00:00:00
481.55,07/24/2007 00:00:00
477.43,07/25/2007 00:00:00
466.16,07/26/2007 00:00:00
455.09,07/27/2007 00:00:00
456.98,07/30/2007 00:00:00
460.21,07/31/2007 00:00:00
454.93,08/01/2007 00:00:00
454.2,08/02/2007 00:00:00
447.13,08/03/2007 00:00:00
445.4,08/06/2007 00:00:00
449.95,08/07/2007 00:00:00
453.73,08/08/2007 00:00:00
452.49,08/09/2007 00:00:00
450.3,08/10/2007 00:00:00
448.95,08/13/2007 00:00:00
441.4,08/15/2007 00:00:00
429.56,08/16/2007 00:00:00
432.62,08/17/2007 00:00:00
436.31,08/20/2007 00:00:00
436.68,08/21/2007 00:00:00
442.87,08/22/2007 00:00:00
443.03,08/23/2007 00:00:00
443.94,08/24/2007 00:00:00
443.78,08/27/2007 00:00:00
437.04,08/28/2007 00:00:00
438.33,08/29/2007 00:00:00
441.23,08/30/2007 00:00:00
447.8,08/31/2007 00:00:00
447.74,09/03/2007 00:00:00
450.7,09/04/2007 00:00:00
443.92,09/05/2007 00:00:00
444.75,09/06/2007 00:00:00
438.15,09/07/2007 00:00:00
432.92,09/10/2007 00:00:00
435.48,09/11/2007 00:00:00
435.52,09/12/2007 00:00:00
436.15,09/13/2007 00:00:00
435.18,09/14/2007 00:00:00
429.25,09/17/2007 00:00:00
435.38,09/18/2007 00:00:00
444.64,09/19/2007 00:00:00
441.43,09/20/2007 00:00:00
443.51,09/21/2007 00:00:00
442.53,09/24/2007 00:00:00
440.27,09/25/2007 00:00:00
442.13,09/26/2007 00:00:00
446.52,09/27/2007 00:00:00
446.59,09/28/2007 00:00:00
450.95,10/01/2007 00:00:00
454.68,10/02/2007 00:00:00
452.55,10/03/2007 00:00:00
452.4,10/04/2007 00:00:00
457.03,10/05/2007 00:00:00
457.55,10/08/2007 00:00:00
459.89,10/09/2007 00:00:00
460.95,10/10/2007 00:00:00
459.34,10/11/2007 00:00:00
458.52,10/12/2007 00:00:00
455.32,10/15/2007 00:00:00
452.49,10/16/2007 00:00:00
